UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Regina Phalange,@technocturnal,2016-10-30T23:45:21.000Z,"Regina Phalange
@technocturnal
·
Oct 30, 2016",Apple has killed every jack but one: Meet USB-C: Apple (AAPL) introduced a new laptop last week: the 2016 Mac... https://yhoo.it/2eXJIHj,,,,,[],https://twitter.com/technocturnal/status/792875068179173376
Neo,@TechieTurf,2016-10-30T23:45:21.000Z,"Neo
@TechieTurf
·
Oct 30, 2016",Apple has killed every jack but one: Meet USB-C: Apple (AAPL) introduced a new laptop last week: the 2016 Mac... https://yhoo.it/2eXJIHj,,,,,[],https://twitter.com/TechieTurf/status/792875066413363200
Computer News,@computer_hware,2016-10-31T23:57:29.000Z,"Computer News
@computer_hware
·
Oct 31, 2016",#Apple Releases iOS 10.1.1 With Fixes for Health [Download]. Read more: http://owler.us/abMP8H $AAPL,,,,,[],https://twitter.com/computer_hware/status/793240507287605248
Peripheral News,@_peripherals,2016-10-31T23:57:29.000Z,"Peripheral News
@_peripherals
·
Oct 31, 2016",#Apple Releases iOS 10.1.1 With Fixes for Health [Download]. Read more: http://owler.us/abMP9e $AAPL,,,,,[],https://twitter.com/_peripherals/status/793240507103096832
Computer News,@computer_hware,2016-10-31T23:56:52.000Z,"Computer News
@computer_hware
·
Oct 31, 2016",#Apple expands Volume Purchase Program to 8 new countries. Read more: http://owler.us/abMQvq $AAPL,,,,,[],https://twitter.com/computer_hware/status/793240352412934148
Peripheral News,@_peripherals,2016-10-31T23:56:52.000Z,"Peripheral News
@_peripherals
·
Oct 31, 2016",#Apple expands Volume Purchase Program to 8 new countries. Read more: http://owler.us/abMQvA $AAPL,,,,,[],https://twitter.com/_peripherals/status/793240351607623680
Computer News,@computer_hware,2016-10-31T23:56:15.000Z,"Computer News
@computer_hware
·
Oct 31, 2016",#Apple expands App Store Volume Purchase Program to 8 new countries. Read more: http://owler.us/abMQvs $AAPL,,,,,[],https://twitter.com/computer_hware/status/793240196066054144
Peripheral News,@_peripherals,2016-10-31T23:56:15.000Z,"Peripheral News
@_peripherals
·
Oct 31, 2016",#Apple expands App Store Volume Purchase Program to 8 new countries. Read more: http://owler.us/abMQvE $AAPL,,,,,[],https://twitter.com/_peripherals/status/793240196036726784
Peripheral News,@_peripherals,2016-10-31T23:54:23.000Z,"Peripheral News
@_peripherals
·
Oct 31, 2016",#Apple releases iOS 10.1.1 with bug fixes for Health data. Read more: http://owler.us/abMP9f $AAPL,,,,,[],https://twitter.com/_peripherals/status/793239729605005312
Computer News,@computer_hware,2016-10-31T23:54:23.000Z,"Computer News
@computer_hware
·
Oct 31, 2016",#Apple iOS 10.1.1 update already released to fix Health data viewing bug. Read more: http://owler.us/abMP8Q $AAPL,,,,,[],https://twitter.com/computer_hware/status/793239729600737280
Peripheral News,@_peripherals,2016-10-31T23:53:46.000Z,"Peripheral News
@_peripherals
·
Oct 31, 2016",#Apple iOS 10.1.1 update already released to fix Health data viewing bug. Read more: http://owler.us/abMP9h $AAPL,,,,,[],https://twitter.com/_peripherals/status/793239574646370304
Computer News,@computer_hware,2016-10-31T23:53:46.000Z,"Computer News
@computer_hware
·
Oct 31, 2016",#Apple Download: iOS 10.1.1 Released with Health Data Fix. Read more: http://owler.us/abMP8G $AAPL,,,,,[],https://twitter.com/computer_hware/status/793239574126338048
Computer News,@computer_hware,2016-11-01T23:58:28.000Z,"Computer News
@computer_hware
·
Nov 1, 2016",#Apple Half listening: A one-sided evaluation of AirPods. Read more: http://owler.us/abM0AY $AAPL,,,,,[],https://twitter.com/computer_hware/status/793603142608826368
Peripheral News,@_peripherals,2016-11-01T23:58:28.000Z,"Peripheral News
@_peripherals
·
Nov 1, 2016",#Apple Half listening: A one-sided evaluation of AirPods. Read more: http://owler.us/abM0Bv $AAPL,,,,,[],https://twitter.com/_peripherals/status/793603142604640256
Steven E Ayers II,@ameriporean,2016-11-01T23:58:16.000Z,"Steven E Ayers II
@ameriporean
·
Nov 1, 2016",Sounds like #Apple's wireless #AirPods won't be available for #Christmas (AAPL) http://buff.ly/2eleHwb... http://fb.me/5eC0kPepc,,,1,,[],https://twitter.com/ameriporean/status/793603094500118528
Steven E Ayers II,@ameriporean,2016-11-01T23:58:08.000Z,"Steven E Ayers II
@ameriporean
·
Nov 1, 2016",Sounds like #Apple's wireless #AirPods won't be available for #Christmas (AAPL)  #ameriporean #Breaking #News http://fb.me/7lRpiB0Ig,,,,,[],https://twitter.com/ameriporean/status/793603059968462848
Steven E Ayers II,@ameriporean,2016-11-01T23:58:01.000Z,"Steven E Ayers II
@ameriporean
·
Nov 1, 2016",Sounds like #Apple's wireless #AirPods won't be available for #Christmas (AAPL) http://buff.ly/2eleHwb #ameriporean #Breaking #News,,,,,[],https://twitter.com/ameriporean/status/793603028293148672
Peripheral News,@_peripherals,2016-11-01T23:52:17.000Z,"Peripheral News
@_peripherals
·
Nov 1, 2016","No company is perfect, but did #Apple stop trying to be?. Read more: http://owler.us/abM0vJ $AAPL",,,,,[],https://twitter.com/_peripherals/status/793601588250091520
Computer News,@computer_hware,2016-11-01T23:52:17.000Z,"Computer News
@computer_hware
·
Nov 1, 2016","No company is perfect, but did #Apple stop trying to be?. Read more: http://owler.us/abM0vF $AAPL",,,,,[],https://twitter.com/computer_hware/status/793601587704795136
Peripheral News,@_peripherals,2016-11-01T23:40:33.000Z,"Peripheral News
@_peripherals
·
Nov 1, 2016",#Apple What is New in iOS 10.2 Beta - List of Changes. Read more: http://owler.us/abM0dM $AAPL,,,,,[],https://twitter.com/_peripherals/status/793598633245495296
Computer News,@computer_hware,2016-11-01T23:40:33.000Z,"Computer News
@computer_hware
·
Nov 1, 2016",#Apple What is New in iOS 10.2 Beta - List of Changes. Read more: http://owler.us/abM0c9 $AAPL,,,,,[],https://twitter.com/computer_hware/status/793598633186762753
TREA,@treabase,2016-11-01T23:40:01.000Z,"TREA
@treabase
·
Nov 1, 2016","$AAPL #patent 9,485,398: Continuous illumination of backlit display and of subj... http://trea.com/doc/9485398 #tech #IP",,,2,,['https://pbs.twimg.com/media/CwNtoYAWYAAOmX6?format=png&name=medium'],https://twitter.com/treabase/status/793598502374957056
Trade For Profit,@TFPdaily,2016-11-02T23:59:12.000Z,"Trade For Profit
@TFPdaily
·
Nov 2, 2016","October 7, 2016: US Corps Are Hiding $718Billion Offshore, More $$ Than GDP Of #France !! $AAPL http://hedge.bz/2d041yV",📈,,,,[],https://twitter.com/TFPdaily/status/793965716059934720
Fred Jones-West,@fredjoneswest,2016-11-02T23:54:19.000Z,"Fred Jones-West
@fredjoneswest
·
Nov 2, 2016",New Apple Inc. (AAPL) Patent Reveals Design For Foldable iPhone Concept http://ift.tt/2fjeTcQ #AAPL,,,,,[],https://twitter.com/fredjoneswest/status/793964486398971904
lafftaloud,@lafftaloud,2016-11-02T23:48:43.000Z,"lafftaloud
@lafftaloud
·
Nov 2, 2016",".
@NaviAvatar1
 on #Periscope: StockMarketNews $FB $AAPL $TWTR $NUGT https://pscp.tv/w/aukvMjFsWktwbW1QRG9qbm18MU9kSnJOTnpOdnlKWMN-JMTNONUGKUfE3Ab40o4N4MnKISQ6SbmlTqMazp16…",,,,1,[],https://twitter.com/lafftaloud/status/793963077561552896
MacHash,@MacHashNews,2016-11-02T23:45:08.000Z,"MacHash
@MacHashNews
·
Nov 2, 2016",Apple Watch gets FaceTime-style video calls with this new camera-equipped band http://dlvr.it/MZnmtG #Macworld $AAPL,,,1,,[],https://twitter.com/MacHashNews/status/793962177849761792
Stan N,@stannabozny,2016-11-02T23:37:39.000Z,"Stan N
@stannabozny
·
Nov 2, 2016","The Big Five Chart Service updated for Wednesday  http://theartofchart.net         #AMZN, #AAPL, #TSLA, #FB, #NFLX",,,1,,[],https://twitter.com/stannabozny/status/793960293114093568
Navi,@NaviAvatar1,2016-11-02T23:37:11.000Z,"Navi
@NaviAvatar1
·
Nov 2, 2016",LIVE on #Periscope: StockMarketNews $FB $AAPL $TWTR $NUGT https://pscp.tv/w/aukstzQ1NDk4MjV8MU9kSnJOTnpOdnlKWEY5ANAWNuRoawtkf-GPz_VNK8BMRAQfICL7f2CKJQCG…,,1,,1,[],https://twitter.com/NaviAvatar1/status/793960173358313472
Computer News,@computer_hware,2016-11-02T23:32:17.000Z,"Computer News
@computer_hware
·
Nov 2, 2016",#Apple's 3 Latest Emoji Are Causing Some Controversy. Read more: http://owler.us/abNolG $AAPL,,,,,[],https://twitter.com/computer_hware/status/793958941881270272
Peripheral News,@_peripherals,2016-11-02T23:32:17.000Z,"Peripheral News
@_peripherals
·
Nov 2, 2016",#Apple's 3 Latest Emoji Are Causing Some Controversy. Read more: http://owler.us/abNolL $AAPL,,,,,[],https://twitter.com/_peripherals/status/793958941872918528
Peripheral News,@_peripherals,2016-11-02T23:30:26.000Z,"Peripheral News
@_peripherals
·
Nov 2, 2016",Glide's #Apple Watch band has two cameras. Read more: http://owler.us/abNokp $AAPL,,,,,[],https://twitter.com/_peripherals/status/793958476275814400
Computer News,@computer_hware,2016-11-02T23:30:26.000Z,"Computer News
@computer_hware
·
Nov 2, 2016",Glide's #Apple Watch band has two cameras. Read more: http://owler.us/abNoj9 $AAPL,,,,,[],https://twitter.com/computer_hware/status/793958475793502209
Peripheral News,@_peripherals,2016-11-03T23:58:55.000Z,"Peripheral News
@_peripherals
·
Nov 3, 2016",#Apple Looks Undervalued at These Levels: Here's Why. Read more: http://owler.us/abNEiy $AAPL,,,,,[],https://twitter.com/_peripherals/status/794328032907382784
Computer News,@computer_hware,2016-11-03T23:58:55.000Z,"Computer News
@computer_hware
·
Nov 3, 2016",#Apple Looks Undervalued at These Levels: Here's Why. Read more: http://owler.us/abNEh3 $AAPL,,,1,1,[],https://twitter.com/computer_hware/status/794328032823504896
1903,@tev1903,2016-11-03T23:56:42.000Z,"1903
@tev1903
·
Nov 3, 2016",$ES_F i may do shorting for day trade if it retests 2100 and fails but other than watching the bloodbaths $GPRO $FIT $AMZN $AAPL $FB $GOOGL,,,,1,[],https://twitter.com/tev1903/status/794327475161481216
Peripheral News,@_peripherals,2016-11-03T23:56:27.000Z,"Peripheral News
@_peripherals
·
Nov 3, 2016",#Apple iPhone 7 vs. Google Pixel: The ultimate comparison. Read more: http://owler.us/abNEhi $AAPL,,,,,[],https://twitter.com/_peripherals/status/794327410808213506
Computer News,@computer_hware,2016-11-03T23:56:27.000Z,"Computer News
@computer_hware
·
Nov 3, 2016",#Apple iPhone 7 vs. Google Pixel: The ultimate comparison. Read more: http://owler.us/abNEhb $AAPL,,,,,[],https://twitter.com/computer_hware/status/794327410770472960
Lily,@lilyhuj,2016-11-03T23:56:14.000Z,"Lily
@lilyhuj
·
Nov 3, 2016","This week’s top stories: iPhone 7 leaks, AAPL Q2 earnings,... http://dlvr.it/Mb9WB1 #iPhone",,,,,[],https://twitter.com/lilyhuj/status/794327355581820928
"Gavin Martinsson, MBA",@GavMson,2016-11-03T23:49:03.000Z,"Gavin Martinsson, MBA
@GavMson
·
Nov 3, 2016","Get access to our US Elections Chatroom.

Reserve your spot today: http://bit.ly/2f7DGR5

#USElection $AAPL $FIT $TSLA $FB $NFLX $AMZN",,,,,[],https://twitter.com/GavMson/status/794325547874586625
Peripheral News,@_peripherals,2016-11-03T23:47:48.000Z,"Peripheral News
@_peripherals
·
Nov 3, 2016","#Apple iPhone 8's ""one more thing"" may be a 3rd phone. Read more: http://owler.us/abNEcr $AAPL",,,,,[],https://twitter.com/_peripherals/status/794325235034038272
Computer News,@computer_hware,2016-11-03T23:47:11.000Z,"Computer News
@computer_hware
·
Nov 3, 2016","#Apple iPhone 8's ""one more thing"" may be a 3rd phone. Read more: http://owler.us/abNEb3 $AAPL",,,,,[],https://twitter.com/computer_hware/status/794325079509217280
Kay Kim,@2kaykim,2016-11-03T23:47:11.000Z,"Kay Kim
@2kaykim
·
Nov 3, 2016",Still calmly holding Calls on $SPY http://2tradersclub.com/2016/11/01/journal-bought-dip-spy/… & 1/2 Calls on $AAPL (waiting to add more in 108ish),,,,2,[],https://twitter.com/2kaykim/status/794325079098204160
News from the World,@World360News,2016-11-04T23:58:57.000Z,"News from the World
@World360News
·
Nov 4, 2016",Quote of the Day https://goo.gl/UiyiDT #NASDAQ:AAPL,,,,,['https://pbs.twimg.com/media/CwdOu6XWQAAaIbT?format=jpg&name=small'],https://twitter.com/World360News/status/794690429954433024
Fred Jones-West,@fredjoneswest,2016-11-04T23:54:22.000Z,"Fred Jones-West
@fredjoneswest
·
Nov 4, 2016",Apple's Eddy Cue Sells More Than $37 Million Worth of Stock http://ift.tt/2emP8rm #AAPL,,,,,[],https://twitter.com/fredjoneswest/status/794689273366806530
MacHash,@MacHashNews,2016-11-04T23:54:06.000Z,"MacHash
@MacHashNews
·
Nov 4, 2016",Apple offers 25% off LG UltraFine 4K and 5K displays for limited time http://dlvr.it/MbY5f9 #AppleInsider $AAPL,,,,,['https://pbs.twimg.com/media/CwdNn2rUsAA3g9e?format=jpg&name=small'],https://twitter.com/MacHashNews/status/794689209583841280
Alfred,@Alfapalooza,2016-11-04T23:52:43.000Z,"Alfred
@Alfapalooza
·
Nov 4, 2016","Lots of smart guys believe in it, but I've still never heard even a remotely decent argument for why $aapl is a good investment.",,,1,2,[],https://twitter.com/Alfapalooza/status/794688858310877184
Jay Weintraub,@jayweintraub,2016-11-04T23:41:07.000Z,"Jay Weintraub
@jayweintraub
·
Nov 4, 2016",If only AAPL broke out adapter revenue. Will prob make more profit off that than the actual hardware.  http://bbc.co.uk/news/technology-37880723…,,,1,1,[],https://twitter.com/jayweintraub/status/794685942204432385
Navi,@NaviAvatar1,2016-11-04T23:38:12.000Z,"Navi
@NaviAvatar1
·
Nov 4, 2016",LIVE on #Periscope: StockMarketNews $AAPL $FB $TWTR $CEMP $SQQQ https://pscp.tv/w/auvP9DQ1NDk4MjV8MWxER0xtUmRkd3ZKbcfmr_Agc27KzEo6-wKPISrwJsKMchjzB4EdKxevrMTk…,,,1,2,[],https://twitter.com/NaviAvatar1/status/794685208859529217
jaytrades16,@jaytrades16,2016-11-04T23:36:03.000Z,"jaytrades16
@jaytrades16
·
Nov 4, 2016","AAPL Amyris Inc. Dividend
Read More --> http://dlvr.it/MbXwpx

$AAPL $PPLT $UGA #stocks",,,1,1,[],https://twitter.com/jaytrades16/status/794684667253243904
Subi,@subinukta,2016-11-04T23:34:00.000Z,"Subi
@subinukta
·
Nov 4, 2016","""People don't think Apple's iPhone is a good value for the money (AAPL)"" http://businessinsider.com/apple-iphone-value-2016-11?utm_source=feedly&amp;utm_medium=referral…",,,,,[],https://twitter.com/subinukta/status/794684147818233859
"Kenneth Lo, PMP",@klopmp,2016-11-04T23:29:54.000Z,"Kenneth Lo, PMP
@klopmp
·
Nov 4, 2016",Rare discounts from $AAPL. Displays and dongles sale (limited)! http://klo.pm/2fDSSKM,,,,,[],https://twitter.com/klopmp/status/794683117030227968
Computer News,@computer_hware,2016-11-04T23:28:14.000Z,"Computer News
@computer_hware
·
Nov 4, 2016",#Apple Offers Deep Discounts On USB Type-C Accessories After MacBook Pro Changes Draw Heavy... Read more: http://owler.us/abN7QC $AAPL,,,,,[],https://twitter.com/computer_hware/status/794682697201242112
Trade For Profit,@TFPdaily,2016-11-05T23:59:52.000Z,"Trade For Profit
@TFPdaily
·
Nov 5, 2016","October 7, 2016: US Corps Are Hiding $718Billion Offshore, More $$ Than GDP Of #France !! $AAPL http://hedge.bz/2d041yV",📈,,,,['https://pbs.twimg.com/media/CwiYiCsXUAAUPSL?format=jpg&name=small'],https://twitter.com/TFPdaily/status/795053048418762752
markmcardle,@markmcardle,2016-11-05T23:55:44.000Z,"markmcardle
@markmcardle
·
Nov 5, 2016","$AAPL Apple and the #AI startup ecosystem
Apple gathering a very interesting #ArtificialIntelligence talent 

https://letstalkpayments.com/the-most-interesting-work-with-ai-is-happening-in-the-shade-of-apples-lab/…",,,,1,[],https://twitter.com/markmcardle/status/795052007136645121
Márcio M. Silva,@marciojmsilva,2016-11-05T23:36:44.000Z,"Márcio M. Silva
@marciojmsilva
·
Nov 5, 2016",Apple SVP Eddy Cue sells $37.5M in AAPL stock .,,,,,[],https://twitter.com/marciojmsilva/status/795047227098021888
Oak Grove Capital,@Oakgrovecapital,2016-11-05T23:14:42.000Z,"Oak Grove Capital
@Oakgrovecapital
·
Nov 5, 2016","Replying to 
@Oakgrovecapital",,,,,[],https://twitter.com/Oakgrovecapital/status/795041678633488385
Headlne,@headlneapp,2016-11-05T23:11:48.000Z,"Headlne
@headlneapp
·
Nov 5, 2016",Buy the Facebook Inc (FB) Stock Dip While You Still Can https://scutify.com/articles/2016-11-05-buy-the-facebook-inc-fb-stock-dip-while-you-still-can-forget-about-wall-streets-brain-hiccup-facebook-is-continuing-with-its-strong-growth-and-that-will-propel-fb-stock… $FB #socialmedia #stocks #tech #consumer $XOM $MSFT $AAPL,,,,,['https://pbs.twimg.com/media/CwiNggJUcAA3k2t?format=jpg&name=360x360'],https://twitter.com/headlneapp/status/795040949458075648
Stock Forums,@stock_forums,2016-11-05T22:59:11.000Z,"Stock Forums
@stock_forums
·
Nov 5, 2016","$AAPL Trending Now 11/05/2016! If you follow AAPL What do you think about it?

Go here: ---->  http://dlvr.it/MbrJ87",,,,,['https://pbs.twimg.com/media/CwiKpAWUsAA8xjS?format=jpg&name=small'],https://twitter.com/stock_forums/status/795037775389073408
Community Financial,@CFinancialNews,2016-11-05T22:58:38.000Z,"Community Financial
@CFinancialNews
·
Nov 5, 2016","Ardevora Asset Management LLP Acquires 34,500 Shares of Apple Inc. (AAPL) http://ift.tt/2fsUFNZ",,,,,[],https://twitter.com/CFinancialNews/status/795037636301901824
Lance Ippolito,@LanceIppolito,2016-11-05T22:53:40.000Z,"Lance Ippolito
@LanceIppolito
·
Nov 5, 2016",$AAPL 102 downside target heavy put activity in next weeks 107 puts,,,2,,['https://pbs.twimg.com/media/CwiJIllXgAAX0FY?format=png&name=medium'],https://twitter.com/LanceIppolito/status/795036387305201664
Computer News,@computer_hware,2016-11-05T22:41:05.000Z,"Computer News
@computer_hware
·
Nov 5, 2016","#Apple brings AirPod-style streaming, Live Listen accessibility to MFi hearing aids. Read more: http://owler.us/abOfgf $AAPL",,,,1,[],https://twitter.com/computer_hware/status/795033222891511808
Peripheral News,@_peripherals,2016-11-05T22:40:28.000Z,"Peripheral News
@_peripherals
·
Nov 5, 2016","#Apple brings AirPod-style streaming, Live Listen accessibility to MFi hearing aids. Read more: http://owler.us/abOfgk $AAPL",,,,1,[],https://twitter.com/_peripherals/status/795033067551215616
TheChartGuys,@ChartGuys,2016-11-06T23:59:15.000Z,"TheChartGuys
@ChartGuys
·
Nov 6, 2016",$AAPL Technical Analysis Chart Video to Prepare for Tomorrow #stocks #stock #market #trading #options #tradeidea ...,,,,,[],https://twitter.com/ChartGuys/status/795415279392190464
Thomas H. Rapko,@tomrapko,2016-11-06T23:53:38.000Z,"Thomas H. Rapko
@tomrapko
·
Nov 6, 2016","#Omega Ocean #DeepBlack, who says #advertising doesn't work? Now if this watch only had #ApplePay...$AAPL",,,,,['https://pbs.twimg.com/media/CwngsbdUoAAVQfU?format=jpg&name=small'],https://twitter.com/tomrapko/status/795413865030819840
masterofstocks2016,@masterofstocks1,2016-11-06T23:45:33.000Z,"masterofstocks2016
@masterofstocks1
·
Nov 6, 2016","AAPL Walt Disney Co. Ideas
Read More --> http://dlvr.it/Mc7wBK

$AAPL $TZA $BMY #finance",,,,,[],https://twitter.com/masterofstocks1/status/795411831942545408
WeeklyTrade,@Anthony_Verdone,2016-11-06T23:45:20.000Z,"WeeklyTrade
@Anthony_Verdone
·
Nov 6, 2016",$FB $AAPL $GOOG $SPY meanwhile a man on a submarine takes a selfie and is sitting in jail for a year. http://ln.is/stocktwits.com/micro/z4mxt…,,,,3,[],https://twitter.com/Anthony_Verdone/status/795411775722295296
Joseph Rubinchak,@Joe_Rubinchak,2016-11-06T23:43:55.000Z,"Joseph Rubinchak
@Joe_Rubinchak
·
Nov 6, 2016","The Comey effect...
$spy $qqq $tqqq $uso $fb $aapl $tlt #oott $xle $amzn $Googl $bac $fas $gld $dust $gs",,,,2,['https://pbs.twimg.com/media/Cwned31XUAE6eqg?format=png&name=large'],https://twitter.com/Joe_Rubinchak/status/795411423207784449
Justin Pulitzer,@JustinPulitzer,2016-11-06T23:20:58.000Z,"Justin Pulitzer
@JustinPulitzer
·
Nov 6, 2016",Weekend Review Video (11/6) $VIX $TLT $SPY $IWM $QQQ $XOM $BABA $IBB $AAPL $FB $AMZN $NFLX $GOOGL $PYPL $GPRO $TWLO,,4,6,16,['https://pbs.twimg.com/card_img/1640228812867923968/vdqbmHqx?format=jpg&name=small'],https://twitter.com/JustinPulitzer/status/795405646871072769
Joshua Hayes,@BigWaveTrading,2016-11-06T23:09:18.000Z,"Joshua Hayes
@BigWaveTrading
·
Nov 6, 2016",Big Wave Trading Weekend Video Lesson https://youtube.com/watch?v=h5enlcZAPwM… $GOOGL $XLF $FB $MSFT $AAPL $GS $BAC $C $GS $RUT $COMPQ $NDX $SPX $DJIA $PFPT,,,,1,['https://pbs.twimg.com/card_img/1640354396910555136/fSD_Dg13?format=jpg&name=small'],https://twitter.com/BigWaveTrading/status/795402709440626689
OptionTrading México,@OptiontradingMX,2016-11-06T23:09:12.000Z,"OptionTrading México
@OptiontradingMX
·
Nov 6, 2016",$AAPL $SPX $NQ $SPY WTF Futures are up +63 points (+1.35%) in pre market,,,,1,['https://pbs.twimg.com/media/CwnWhoaVEAA1y6S?format=jpg&name=small'],https://twitter.com/OptiontradingMX/status/795402685067333632
Daily Political,@dailypoliticaln,2016-11-06T23:08:42.000Z,"Daily Political
@dailypoliticaln
·
Nov 6, 2016",Apple Inc. $AAPL Stake Reduced by Mckinley Capital Management LLC Delaware http://dailypolitical.com/?p=785302,,,,,[],https://twitter.com/dailypoliticaln/status/795402557506158593
markcarson16,@markcarson161,2016-11-06T23:07:47.000Z,"markcarson16
@markcarson161
·
Nov 6, 2016","GMNI Bid Size
Read More --> http://dlvr.it/Mc7VB0

$GMNI $NOW $AAPL $NOW  #invest #stockmarket",,,,,[],https://twitter.com/markcarson161/status/795402325934227456
MacHash,@MacHashNews,2016-11-07T23:59:11.000Z,"MacHash
@MacHashNews
·
Nov 7, 2016",Verizon debuts 5GB and 10GB prepaid data plans http://dlvr.it/McWtS2 #AppleInsider $AAPL,,,,,['https://pbs.twimg.com/media/CwsrjapUcAAaWs-?format=jpg&name=small'],https://twitter.com/MacHashNews/status/795777650207780866
Computer News,@computer_hware,2016-11-07T23:56:28.000Z,"Computer News
@computer_hware
·
Nov 7, 2016",#Apple This is why you switched from Nexus to iPhone 7. Read more: http://owler.us/abODe5 $AAPL,,,,,[],https://twitter.com/computer_hware/status/795776966632751104
Peripheral News,@_peripherals,2016-11-07T23:56:28.000Z,"Peripheral News
@_peripherals
·
Nov 7, 2016",#Apple This is why you switched from Nexus to iPhone 7. Read more: http://owler.us/abODfy $AAPL,,,,,[],https://twitter.com/_peripherals/status/795776966628503552
Fred Jones-West,@fredjoneswest,2016-11-07T23:56:23.000Z,"Fred Jones-West
@fredjoneswest
·
Nov 7, 2016",Apple Acquired Talent and Technology From Cloud-Based Music Provider Omnifone in August http://ift.tt/2ePFoH6 #AAPL,,,,,[],https://twitter.com/fredjoneswest/status/795776946328268800
Biedex Markets,@biedexmarkets,2016-11-07T23:55:50.000Z,"Biedex Markets
@biedexmarkets
·
Nov 7, 2016","Big Tech Is Sitting on $1.77 Trillion (AAPL, MSFT) http://tradebuddy.online/big-tech-is-sitting-on-1-77-trillion-aapl-msft/…",,,,,['https://pbs.twimg.com/media/CwsqyfuUcAA3iT3?format=jpg&name=small'],https://twitter.com/biedexmarkets/status/795776808935456773
Scott Redler,@RedDogT3,2016-11-07T23:54:57.000Z,"Scott Redler
@RedDogT3
·
Nov 7, 2016",Today's recap and look ahead. $spx $qqq $iwm $aapl $fb $baba $googl $amzn  https://m.youtube.com/watch?feature=youtu.be&v=6F9uow3BMrE…,,1,3,7,[],https://twitter.com/RedDogT3/status/795776586146607104
Computer News,@computer_hware,2016-11-07T23:50:17.000Z,"Computer News
@computer_hware
·
Nov 7, 2016","After Complaints, #Apple Drops Price of USB-C Dongles. Read more: http://owler.us/abODbO $AAPL",,,,,[],https://twitter.com/computer_hware/status/795775412747911168
Peripheral News,@_peripherals,2016-11-07T23:50:17.000Z,"Peripheral News
@_peripherals
·
Nov 7, 2016","After Complaints, #Apple Drops Price of USB-C Dongles. Read more: http://owler.us/abODb5 $AAPL",,,,,[],https://twitter.com/_peripherals/status/795775412743716865
StockAlerts,@StocksBomb,2016-11-07T23:50:05.000Z,"StockAlerts
@StocksBomb
·
Nov 7, 2016","$SINO is on HIGH ALERT FOR TOMORROW'S SUPERNOVA.  Low float, strong AH. GET IN THE RUN $TWTR $FB $AAPL $AMD $TSLA $GPRO $SBUX $SPY $TWLO .,",,,,1,['https://pbs.twimg.com/media/Cwspd22XgAAB-iu?format=jpg&name=medium'],https://twitter.com/StocksBomb/status/795775359711068161
Peripheral News,@_peripherals,2016-11-07T23:49:40.000Z,"Peripheral News
@_peripherals
·
Nov 7, 2016","After Complaints, #Apple Drops Price of USB-C Dongles. Read more: http://owler.us/abODb4 $AAPL",,,,,[],https://twitter.com/_peripherals/status/795775257441206272
Peripheral News,@_peripherals,2016-11-08T23:59:58.000Z,"Peripheral News
@_peripherals
·
Nov 8, 2016",#Apple Releases macOS Sierra 10.12.2 Beta 2 to Developers [Download]. Read more: http://owler.us/abOSHE $AAPL,,,,,[],https://twitter.com/_peripherals/status/796140235415396352
Computer News,@computer_hware,2016-11-08T23:59:58.000Z,"Computer News
@computer_hware
·
Nov 8, 2016","#Apple releases iOS 10.2 Beta 2, what's new?. Read more: http://owler.us/abOSGU $AAPL",,,,,[],https://twitter.com/computer_hware/status/796140235411181568
Peripheral News,@_peripherals,2016-11-08T23:59:21.000Z,"Peripheral News
@_peripherals
·
Nov 8, 2016","Here's what's new in the second beta of iOS 10.2, including the #Apple TV app. Read more: http://owler.us/abOSHB $AAPL",,,1,,[],https://twitter.com/_peripherals/status/796140080020602880
Computer News,@computer_hware,2016-11-08T23:59:21.000Z,"Computer News
@computer_hware
·
Nov 8, 2016","#Apple Releases iOS 10.2 Beta 2 to Public Testers With TV App, New Emoji, More. Read more: http://owler.us/abOSG8 $AAPL",,,1,,[],https://twitter.com/computer_hware/status/796140080008003585
Computer News,@computer_hware,2016-11-08T23:58:44.000Z,"Computer News
@computer_hware
·
Nov 8, 2016",#Apple Releases Second iOS 10.2 Beta for Public Beta Testers. Read more: http://owler.us/abOSGW $AAPL,,,1,,[],https://twitter.com/computer_hware/status/796139924839747584
Peripheral News,@_peripherals,2016-11-08T23:58:44.000Z,"Peripheral News
@_peripherals
·
Nov 8, 2016",#Apple Breaking: iOS 10.2 public beta 2 with brand new 'TV' app has been released. Read more: http://owler.us/abOSHD $AAPL,,,1,,[],https://twitter.com/_peripherals/status/796139924663595009
Colin Macleod,@scalpthatstock,2016-11-08T23:58:15.000Z,"Colin Macleod
@scalpthatstock
·
Nov 8, 2016","$AAPL Technical Analysis Chart 11/8/2016

http://scalpthatstock.com/aapl-technical-analysis-chart-1182016/…",,,,,['https://pbs.twimg.com/media/Cwx07OGVIAAQVG1?format=jpg&name=900x900'],https://twitter.com/scalpthatstock/status/796139804840763392
Computer News,@computer_hware,2016-11-08T23:58:07.000Z,"Computer News
@computer_hware
·
Nov 8, 2016",#Apple releases macOS 10.12.2 beta 2 with new emoji. Read more: http://owler.us/abOSGY $AAPL,,,1,,[],https://twitter.com/computer_hware/status/796139769365286913
